2205_MAN3554_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_MAN3583_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAN3786_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_MAN4120_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAN4162_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAN4520_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_MAN4597_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MAN4720_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MAN4894_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAN4900_MC_VC,0,1/1/2020,1/1/2020,0,1/1/2020,1/1/2020
2205_MAN4940_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MAN4941_MC_VC,0,1/1/2020,1/1/2020,0,1/1/2020,1/1/2020
2205_MAR1011_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAR2101_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MAR2150_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAR2952_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MAR4203_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MAT0028_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_MAT1033_MC_VC,1,6/24/2020,6/25/2020,1,7/27/2020,7/28/2020
2205_MCB2010_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MGF1106_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MGF1107_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MKA1021_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MKA1041_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MKA1161_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_MNA1345_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_MTB1103_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_MUL1010_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_MUL2380_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_MUM2700_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_MUM2702_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
2205_MUM2704_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_NUR3045_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_NUR3069_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_NUR3165_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_NUR3178_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_NUR3289_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_NUR3674_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_NUR3805_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_NUR3846_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_NUR4636_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_NUR4667_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_NUR4827_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_OCE1001_MC_VC,1,6/24/2020,6/25/2020,1,7/29/2020,7/30/2020
2205_OST2335_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_PHI2010_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_PHI2604_MC_VC,0,1/1/2020,1/1/2020,1,7/27/2020,7/28/2020
2205_PHY1025_MC_VC,1,6/22/2020,6/23/2020,1,7/29/2020,7/30/2020
2205_PLA2003_MC_VC,1,6/22/2020,6/23/2020,0,1/1/2020,1/1/2020
2205_POS2041_MC_VC,1,6/24/2020,6/25/2020,0,1/1/2020,1/1/2020
2205_POS2112_MC_VC,0,1/1/2020,1/1/2020,1,7/29/2020,7/30/2020
2205_PSC1121_MC_VC,1,6/22/2020,6/23/2020,1,7/27/2020,7/28/2020
