2187_MTB1103_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_MUL1010_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_MUL2380_MC_VC,0,1/1/2000,1/1/2000,1,12/14/2018,12/18/2018
2187_MUM2700_MC_VC,1,10/22/2018,10/24/2018,1,12/10/2018,12/12/2018
2187_MUM2702_MC_VC,1,10/24/2018,10/26/2018,1,12/10/2018,12/12/2018
2187_MUM2704_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_NUR3045_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_NUR3069_MC_VC,1,10/24/2018,10/26/2018,1,12/18/2018,12/20/2018
2187_NUR3165_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_NUR3178_MC_VC,0,1/1/2000,1/1/2000,1,12/14/2018,12/18/2018
2187_NUR3289_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_NUR3674_MC_VC,0,1/1/2000,1/1/2000,1,12/14/2018,12/18/2018
2187_NUR3805_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_NUR3846_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_NUR4636_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_NUR4667_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_NUR4827_MC_VC,0,1/1/2000,1/1/2000,1,12/14/2018,12/18/2018
2187_OCE1001_MC_VC,1,10/24/2018,10/26/2018,1,12/18/2018,12/20/2018
2187_OST2335_MC_VC,1,10/15/2018,10/17/2018,0,1/1/2000,1/1/2000
2187_PHI2010_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_PHI2604_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_PHY1025_MC_VC,1,10/15/2018,10/17/2018,1,12/18/2018,12/20/2018
2187_PLA2003_MC_VC,1,10/15/2018,10/17/2018,0,1/1/2000,1/1/2000
2187_POS2041_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_POS2112_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_PSC1121_MC_VC,1,10/15/2018,10/17/2018,1,12/12/2018,12/14/2018
2187_PSC1515_MC_VC,1,10/15/2018,10/17/2018,1,12/12/2018,12/14/2018
2187_PSY2012_MC_VC,0,1/1/2000,1/1/2000,1,12/12/2018,12/14/2018
2187_PUR2003_MC_VC,1,10/22/2018,10/24/2018,0,1/1/2000,1/1/2000
2187_QMB2100_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_QMB2100L_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_REA0007_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_REA0017_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_REL1210_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_REL1240_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_REL2300_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_SBM1000_MC_VC,1,10/24/2018,10/26/2018,0,1/1/2000,1/1/2000
2187_SCC1000_MC_VC,1,10/15/2018,10/17/2018,0,1/1/2000,1/1/2000
2187_SCC2020_MC_VC,1,11/26/2018,11/28/2018,0,1/1/2000,1/1/2000
2187_SLS1106_MC_VC,0,1/1/2000,1/1/2000,1,10/16/2018,10/18/2018
2187_SLS1505_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_SLS1510_MC_VC,0,1/1/2000,1/1/2000,1,12/10/2018,12/12/2018
2187_SPC1017_MC_VC,1,10/24/2018,10/26/2018,0,1/1/2000,1/1/2000
2187_SPN1120_MC_VC,1,10/15/2018,10/17/2018,1,12/12/2018,12/14/2018
2187_SPN1121_MC_VC,1,10/22/2018,10/24/2018,1,12/10/2018,12/12/2018
2187_STA2023_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_SYG2000_MC_VC,1,10/17/2018,10/19/2018,0,1/1/2000,1/1/2000
2187_SYG2230_MC_VC,1,10/17/2018,10/19/2018,1,12/18/2018,12/20/2018
2187_TAX2000_MC_VC,1,10/15/2018,10/17/2018,0,1/1/2000,1/1/2000
2187_TRA1154_MC_VC,0,1/1/2000,1/1/2000,1,12/14/2018,12/18/2018
2187_TRA2010_MC_VC,1,10/22/2018,10/24/2018,1,12/14/2018,12/18/2018
2187_TRA3132_MC_VC,0,1/1/2000,1/1/2000,1,12/18/2018,12/20/2018
2187_WOH2012_MC_VC,1,10/24/2018,10/26/2018,1,12/18/2018,12/20/2018
2187_ANT2000_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_CCJ4641_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_CIS2331_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_CJC4163_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_DSC4012_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_EGI4301_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_EGI4410_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_LIT2000_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
2187_SPN2220_MC_VC,0,1/1/2000,1/1/2000,0,1/1/2000,1/1/2000
